meter_id,date,cluster_id
16,2019-01-18,3
17,2019-01-18,1
18,2019-01-18,2
19,2019-01-18,3
20,2019-01-18,0
21,2019-01-18,3
22,2019-01-18,4
23,2019-01-18,0
0,2019-01-19,3
1,2019-01-19,0
2,2019-01-19,2
3,2019-01-19,1
4,2019-01-19,2
5,2019-01-19,4
6,2019-01-19,3
7,2019-01-19,3
8,2019-01-19,2
9,2019-01-19,4
10,2019-01-19,0
11,2019-01-19,3
12,2019-01-19,0
13,2019-01-19,3
14,2019-01-19,3
15,2019-01-19,0
16,2019-01-19,0
17,2019-01-19,3
18,2019-01-19,2
19,2019-01-19,0
20,2019-01-19,2
21,2019-01-19,3
22,2019-01-19,0
23,2019-01-19,0
